"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C01_002E","S1903_C01_002M","S1903_C01_003E","S1903_C01_003M","S1903_C01_004E","S1903_C01_004M","S1903_C01_005E","S1903_C01_005M","S1903_C01_006E","S1903_C01_006M","S1903_C01_007E","S1903_C01_007M","S1903_C01_008E","S1903_C01_008M","S1903_C01_009E","S1903_C01_009M","S1903_C01_010E","S1903_C01_010M","S1903_C01_011E","S1903_C01_011M","S1903_C01_012E","S1903_C01_012M","S1903_C01_013E","S1903_C01_013M","S1903_C01_014E","S1903_C01_014M","S1903_C01_015E","S1903_C01_015M","S1903_C01_016E","S1903_C01_016M","S1903_C01_017E","S1903_C01_017M","S1903_C01_018E","S1903_C01_018M","S1903_C01_019E","S1903_C01_019M","S1903_C01_020E","S1903_C01_020M","S1903_C01_021E","S1903_C01_021M","S1903_C01_022E","S1903_C01_022M","S1903_C01_023E","S1903_C01_023M","S1903_C01_024E","S1903_C01_024M","S1903_C01_025E","S1903_C01_025M","S1903_C01_026E","S1903_C01_026M","S1903_C01_027E","S1903_C01_027M","S1903_C01_028E","S1903_C01_028M","S1903_C01_029E","S1903_C01_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_001E","S1903_C02_001M","S1903_C02_002E","S1903_C02_002M","S1903_C02_003E","S1903_C02_003M","S1903_C02_004E","S1903_C02_005E","S1903_C02_005M","S1903_C02_006E","S1903_C02_006M","S1903_C02_007E","S1903_C02_007M","S1903_C02_008E","S1903_C02_008M","S1903_C02_009E","S1903_C02_009M","S1903_C02_010E","S1903_C02_010M","S1903_C02_011E","S1903_C02_011M","S1903_C02_012E","S1903_C02_012M","S1903_C02_013E","S1903_C02_013M","S1903_C02_014E","S1903_C02_014M","S1903_C02_015E","S1903_C02_015M","S1903_C02_016E","S1903_C02_016M","S1903_C02_017E","S1903_C02_017M","S1903_C02_018E","S1903_C02_018M","S1903_C02_019E","S1903_C02_019M","S1903_C02_020E","S1903_C02_020M","S1903_C02_021E","S1903_C02_021M","S1903_C02_022E","S1903_C02_022M","S1903_C02_023E","S1903_C02_023M","S1903_C02_024E","S1903_C02_024M","S1903_C02_025E","S1903_C02_025M","S1903_C02_026E","S1903_C02_026M","S1903_C02_027E","S1903_C02_027M","S1903_C02_028E","S1903_C02_028M","S1903_C02_029E","S1903_C02_029M","S1903_C02_030E","S1903_C02_030M","S1903_C02_004M"
"310M100US37900","Peoria, IL Metro Area","152743","1972","88.2","0.7","8.4","0.6","N","N","N","N","N","N","N","N","N","N","2.0","0.4","86.9","0.8","4.5","0.7","32.3","0.9","38.8","0.8","24.4","0.7","100299","2685","41.9","2.0","58.1","2.0","77.3","2.0","16.7","1.6","5.9","1.1","52444","2529","50.6","2.8","43.8","2.6","6.8","1.6","49.4","2.8","41.4","2.4","8.0","1.7","32.0","(X)","31.0","(X)","32.7","(X)","53469","2240","57557","3029","23422","2833","40110","85264","20160","-","**","67538","15825","31122","14587","54533","22468","57658","2989","14990","9183","58068","4967","69629","3277","39342","2485","69130","1850","65055","5924","71009","2855","80322","3171","29380","4518","46466","8825","29721","2175","23867","2447","22155","1506","46406","15683","37157","4299","33178","6555","51598","8634","(X)","(X)","(X)","(X)","(X)","(X)","16746"
"310M100US37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","2227140","7900","71.6","0.3","20.2","0.2","0.2","0.1","4.2","0.1","N","N","2.3","0.2","1.4","0.1","6.3","0.1","68.4","0.2","2.7","0.2","32.5","0.3","41.7","0.3","23.1","0.2","1440007","11049","43.1","0.5","56.9","0.5","70.9","0.5","22.2","0.5","6.9","0.3","787133","11315","55.8","0.8","48.2","0.8","7.6","0.3","44.2","0.8","35.5","0.8","8.7","0.5","31.0","(X)","31.6","(X)","28.7","(X)","60105","648","69904","815","35845","1068","28226","70242","2846","29950","18927","32081","3093","41954","3818","36175","2294","71122","696","25504","2114","65607","1335","73330","1268","38352","771","77080","768","77328","1765","76924","911","95681","954","36350","1124","50234","1635","33933","810","29051","971","26084","622","64258","4024","41193","811","36435","1206","64691","3982","(X)","(X)","(X)","(X)","(X)","(X)","24248"
"310M100US38060","Phoenix-Mesa-Glendale, AZ Metro Area","1551267","8541","84.3","0.4","5.2","0.2","1.7","0.1","3.1","0.1","N","N","3.9","0.2","1.5","0.1","21.1","0.3","68.0","0.4","4.3","0.2","37.3","0.3","36.3","0.3","22.1","0.3","1019330","10725","45.6","0.8","54.4","0.8","71.2","0.7","20.0","0.6","8.8","0.5","531937","10366","50.6","1.0","41.7","1.0","8.9","0.6","49.4","1.0","37.1","1.1","12.3","0.8","31.0","(X)","30.9","(X)","29.4","(X)","51359","480","52735","853","38458","4477","37051","69182","7769","48245","5458","39090","3141","46073","3187","38743","1515","57760","1067","25970","1604","54213","1399","61250","1078","40780","948","60857","712","54372","1995","65386","1070","73349","1183","33725","1275","42845","2861","35056","975","31251","802","27754","1195","56457","3593","39911","2027","33489","2023","64080","3990","(X)","(X)","(X)","(X)","(X)","(X)","5399"
"310M100US38220","Pine Bluff, AR Metro Area","35581","1461","51.7","2.0","47.0","2.0","N","N","N","N","N","N","N","N","N","N","N","N","50.9","2.1","4.9","1.8","27.4","3.0","42.4","2.6","25.3","1.8","22023","1612","38.7","4.0","61.3","4.0","65.8","4.3","26.8","3.4","7.4","2.6","13558","1382","45.6","4.8","44.9","4.9","0.7","0.7","54.4","4.8","45.6","5.8","8.7","4.2","25.5","(X)","29.2","(X)","19.1","(X)","36127","2356","44177","5166","25526","4501","-","150743","128845","-","**","-","**","44468","27372","21735","17487","44337","5381","9145","3164","36621","5508","39786","5217","34119","6073","46579","5423","42816","6864","49316","7740","60262","4339","20956","7100","35043","39208","21399","3344","17259","3300","17014","3033","27406","2439","25674","4806","25358","4494","29792","18924","(X)","(X)","(X)","(X)","(X)","(X)","**"
"310M100US38300","Pittsburgh, PA Metro Area","990931","5016","89.2","0.3","7.9","0.2","0.1","0.1","1.6","0.1","N","N","0.3","0.1","0.9","0.1","1.1","0.1","88.5","0.3","3.4","0.2","28.6","0.3","40.7","0.3","27.3","0.3","609288","6234","38.4","0.6","61.6","0.6","76.2","0.8","17.5","0.6","6.3","0.5","381643","6691","54.6","0.8","47.8","1.0","6.8","0.6","45.4","0.8","36.5","0.9","8.8","0.7","26.9","(X)","27.5","(X)","24.7","(X)","50489","596","52385","776","28089","1744","30399","49285","9511","21517","12414","40890","6989","34730","12065","47630","8796","52370","777","22603","2590","58518","1860","62962","1449","32901","845","66199","1163","68704","1926","65063","1208","77713","1441","31386","1362","41132","2863","29495","831","25294","724","22635","674","50812","2248","35422","1280","30922","858","59508","2498","(X)","(X)","(X)","(X)","(X)","(X)","19010"
"310M100US38340","Pittsfield, MA Metro Area","55420","1545","95.8","0.8","N","N","N","N","N","N","N","N","N","N","N","N","N","N","94.8","1.0","2.2","0.9","23.8","1.7","43.8","1.8","30.3","1.2","32770","1720","38.6","3.1","61.4","3.1","72.4","3.2","20.7","3.0","6.9","2.1","22650","1866","61.9","3.6","54.2","4.4","7.8","3.3","38.1","3.6","33.2","4.1","4.9","2.1","26.7","(X)","26.6","(X)","26.3","(X)","46509","2791","47460","2941","28842","6462","10536","N","N","-","**","N","N","N","N","48690","42798","47047","3022","25875","15607","56176","7698","53105","6288","35036","4307","64292","5347","59541","6186","67572","5329","77277","3388","31023","8715","40067","7523","27353","2081","26038","3207","23644","3617","43076","13001","30611","5602","26340","4431","72083","23509","(X)","(X)","(X)","(X)","(X)","(X)","7080"
"310M100US38460","Plattsburgh, NY Micro Area","32451","1120","97.6","1.1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","97.5","1.1","6.8","2.2","29.2","1.7","42.3","1.7","21.7","1.4","21461","1250","N","N","N","N","N","N","N","N","N","N","10990","1117","55.5","5.4","41.7","5.8","13.8","5.3","44.5","5.4","31.5","6.3","13.0","4.7","26.9","(X)","25.8","(X)","26.3","(X)","52161","4657","52825","4008","29527","21899","N","N","N","-","**","N","N","N","N","N","N","52868","3977","18279","7578","56262","4493","62474","6104","37491","9120","63601","5083","56507","5146","72050","13291","81694","4731","24184","10362","54665","9355","28519","3256","25186","12326","17421","3729","35335","9419","38934","9084","30356","10889","52057","7366","(X)","(X)","(X)","(X)","(X)","(X)","N"
"310M100US38540","Pocatello, ID Metro Area","33239","928","93.5","1.7","N","N","N","N","N","N","N","N","N","N","N","N","N","N","89.3","1.9","7.9","1.9","35.8","2.3","34.2","2.3","22.1","1.9","21812","1208","N","N","N","N","N","N","N","N","N","N","11427","1198","54.1","6.6","46.0","7.0","8.1","3.4","45.9","6.6","36.3","7.1","9.6","3.7","31.8","(X)","31.9","(X)","30.7","(X)","42409","2475","43498","2955","11196","8919","27130","N","N","-","**","N","N","N","N","43073","6672","43255","3091","18885","5962","41253","5832","57392","7168","40360","4503","56406","4667","43848","6385","61957","8534","63604","8106","31968","9233","37957","8930","24495","3613","22514","4890","21751","3894","32904","27978","25623","2862","25151","8367","36265","19365","(X)","(X)","(X)","(X)","(X)","(X)","8449"
"310M100US38660","Ponce, PR Metro Area","81723","2142","73.0","2.2","9.1","1.4","N","N","N","N","N","N","N","N","15.0","2.0","99.2","0.4","N","N","3.3","0.9","27.6","1.6","39.5","1.6","29.6","1.3","58792","2261","39.8","2.7","60.2","2.7","54.4","3.1","35.9","2.5","9.7","1.8","22931","1698","56.9","4.5","51.7","4.5","5.2","1.8","43.1","4.5","38.2","3.8","4.9","2.2","27.6","(X)","29.5","(X)","20.4","(X)","16922","764","18459","1061","13496","2057","-","-","**","-","**","13901","7053","13432","3585","16832","757","43426","20041","8413","4669","18383","2672","19310","1824","15164","1119","19382","1677","16766","2655","20758","1780","26075","1752","10193","1937","15501","2634","9946","1022","9504","784","9452","786","11295","10155","11682","2961","12069","3006","9395","9823","(X)","(X)","(X)","(X)","(X)","(X)","**"
"310M100US38820","Port Angeles, WA Micro Area","30044","1121","89.5","1.9","N","N","4.0","0.8","N","N","N","N","N","N","N","N","N","N","87.0","2.2","4.0","1.5","22.2","2.5","37.6","2.3","36.2","2.2","17909","1319","N","N","N","N","N","N","N","N","N","N","12135","1240","46.3","5.6","39.2","5.8","7.1","3.2","53.7","5.6","44.7","4.9","9.0","4.1","28.0","(X)","27.0","(X)","29.2","(X)","42485","2871","43680","3276","2,500-","***","37244","45790","16422","-","**","31110","3080","N","N","30005","14416","44522","3164","19829","10561","39451","2807","48822","5058","43420","5156","53523","4009","45798","7924","57096","6685","60631","7274","34145","13958","39458","4283","26444","2719","24145","2496","23005","2726","35117","15556","28634","4551","25814","2648","40101","3024","(X)","(X)","(X)","(X)","(X)","(X)","15222"
"310M100US39020","Portsmouth, OH Micro Area","28927","1296","94.7","1.6","N","N","N","N","N","N","N","N","N","N","N","N","N","N","94.5","1.7","4.1","1.8","26.9","2.9","42.2","2.6","26.8","2.1","19137","1380","N","N","N","N","N","N","N","N","N","N","9790","932","53.2","6.1","47.4","6.0","5.8","3.6","46.8","6.1","35.7","6.4","11.1","5.4","22.4","(X)","23.3","(X)","17.6","(X)","36874","3378","38119","3814","N","N","14745","-","**","-","**","-","**","17887","16720","N","N","38218","3792","16905","5790","46423","8652","45306","8877","22842","3546","49451","5740","42321","12707","52216","6300","62360","4510","19866","5365","33252","16222","18473","2888","18211","3595","17127","2271","55177","30097","18676","3919","16248","1949","40973","13902","(X)","(X)","(X)","(X)","(X)","(X)","11066"
"310M100US38860","Portland-South Portland-Biddeford, ME Metro Area","213459","2985","95.7","0.6","1.1","0.3","N","N","1.4","0.4","N","N","N","N","N","N","1.4","0.3","94.7","0.6","2.5","0.6","30.0","1.0","43.3","1.0","24.1","0.7","133246","3714","40.8","1.9","59.2","1.9","78.6","1.7","15.0","1.6","6.4","1.1","80213","3737","54.1","2.3","44.0","2.3","10.2","1.8","45.9","2.3","33.1","2.3","12.7","1.8","22.4","(X)","22.2","(X)","21.4","(X)","53701","1799","54902","1950","30323","10724","16221","44484","24578","-","**","N","N","45389","11998","41956","9021","55005","1984","31469","6654","55975","3194","65835","2632","39322","2979","69537","3537","61290","5571","73773","2685","79953","2533","34518","3297","41486","8225","33466","2232","28984","2784","24447","2536","55168","12262","38796","3358","32796","3281","67500","11655","(X)","(X)","(X)","(X)","(X)","(X)","762"
"310M100US38900","Portland-Vancouver-Hillsboro, OR-WA Metro Area","872878","4139","86.7","0.4","2.7","0.2","0.7","0.1","4.8","0.2","0.4","0.1","2.3","0.2","2.4","0.3","7.2","0.3","82.4","0.4","3.8","0.3","36.8","0.4","39.1","0.5","20.3","0.4","553422","6943","45.6","1.0","54.4","1.0","76.0","0.9","17.0","0.8","7.0","0.5","319456","6731","53.7","1.3","42.4","1.2","11.2","0.8","46.3","1.3","32.9","1.2","13.5","1.1","21.6","(X)","21.1","(X)","20.4","(X)","56978","854","58438","1279","32974","6863","35905","70258","5971","40047","8661","40229","4671","54401","5435","39795","2949","59725","1335","29734","2393","61874","1299","67956","2004","40849","1094","70202","1350","65856","2092","72542","1619","82265","1674","33187","1793","45044","3153","35949","956","31879","1069","27095","1132","55734","3208","41672","1482","35536","1592","61937","6112","(X)","(X)","(X)","(X)","(X)","(X)","15247"
"310M100US38940","Port St. Lucie, FL Metro Area","170309","4197","84.5","1.0","11.0","0.9","N","N","N","N","N","N","N","N","N","N","10.0","0.9","77.0","1.1","2.4","0.8","22.7","1.2","36.7","1.2","38.2","1.2","113014","4419","35.1","2.1","64.9","2.1","76.9","2.1","16.7","2.0","6.3","1.4","57295","3643","57.1","2.9","50.3","2.6","6.8","1.8","42.9","2.9","34.1","3.0","8.8","2.5","31.1","(X)","31.3","(X)","29.4","(X)","42316","1858","45327","2286","29574","5999","109017","46451","13513","-","**","28117","21446","36559","13409","32068","6823","46898","2275","35672","19768","40877","2165","51556","5406","38759","1887","50636","2887","40716","2115","59138","3714","59882","3935","27906","6020","32744","8693","27534","2656","24743","2840","22344","2884","52145","6840","32023","3523","27299","4066","45764","14536","(X)","(X)","(X)","(X)","(X)","(X)","46399"
"310M100US39060","Pottsville, PA Micro Area","59338","1479","98.0","0.9","N","N","N","N","N","N","N","N","N","N","N","N","N","N","97.4","1.1","2.0","0.8","27.8","1.3","40.3","1.2","30.0","1.2","38613","1608","37.9","2.2","62.1","2.2","72.7","2.9","18.2","2.4","9.0","1.8","20725","1348","50.8","3.8","45.9","3.8","4.9","1.9","49.2","3.8","39.3","4.2","10.0","2.9","28.6","(X)","28.8","(X)","27.1","(X)","45056","2148","45476","2064","38183","16440","-","39977","22353","-","**","N","N","17424","7240","N","N","45420","2021","20807","8886","56999","6435","50986","3011","30181","3563","54239","3002","52503","5452","55305","3433","66067","5297","29967","7293","40106","14320","24861","3809","19535","2450","18208","2205","36828","13771","32697","4817","27500","7472","57865","9378","(X)","(X)","(X)","(X)","(X)","(X)","**"
"310M100US39100","Poughkeepsie-Newburgh-Middletown, NY Metro Area","232334","3050","82.1","1.0","9.3","0.6","N","N","2.4","0.3","N","N","3.7","0.6","2.0","0.5","12.0","0.6","75.5","0.8","2.1","0.5","29.4","0.9","46.2","0.9","22.4","0.7","162170","3537","46.0","1.4","54.0","1.4","77.1","1.8","16.5","1.6","6.4","0.8","70164","3244","54.9","2.6","46.5","2.7","8.4","1.6","45.1","2.6","35.6","2.6","9.5","1.8","38.8","(X)","39.0","(X)","36.1","(X)","66612","1839","69614","2825","52767","4132","50184","95043","23571","-","**","42746","7862","50870","11372","47502","5613","71218","2429","20957","9813","70758","5187","83142","2733","44284","2535","82420","2254","80698","3864","84282","2872","96226","2800","41073","5161","54576","16552","35898","3101","30326","3518","25670","2631","64063","10304","41923","2571","36828","4290","77881","8431","(X)","(X)","(X)","(X)","(X)","(X)","24929"
"310M100US39140","Prescott, AZ Metro Area","93697","2905","94.2","1.0","N","N","N","N","N","N","N","N","N","N","N","N","9.0","1.0","87.5","1.2","3.4","0.9","18.9","1.4","39.9","1.3","37.7","1.3","59683","3319","29.2","2.6","70.8","2.6","81.1","3.0","13.9","2.5","5.0","1.7","34014","2776","55.6","4.0","45.8","3.6","9.8","2.9","44.4","4.0","36.5","4.3","7.9","2.8","30.5","(X)","30.0","(X)","29.1","(X)","44035","2700","44374","2717","N","N","27239","N","N","-","**","36645","17826","32077","5368","36482","3423","45678","3064","22933","2183","49587","4573","47205","4120","40241","3300","53192","3134","44994","6375","57055","3474","59481","4159","34132","3198","37188","24401","27287","2919","25100","3145","22132","3598","33065","27213","31854","3383","30666","4669","47561","15464","(X)","(X)","(X)","(X)","(X)","(X)","12589"
"310M100US39300","Providence-New Bedford-Fall River, RI-MA Metro Area","622066","4467","87.6","0.6","4.8","0.3","0.4","0.1","2.1","0.2","N","N","3.6","0.4","1.5","0.2","8.0","0.3","83.7","0.5","3.5","0.3","30.5","0.6","41.7","0.5","24.2","0.4","394492","5942","42.2","0.9","57.8","0.9","70.5","1.1","22.2","0.9","7.4","0.7","227574","5532","55.4","1.3","46.6","1.3","8.8","1.1","44.6","1.3","33.9","1.3","10.8","1.1","32.1","(X)","32.5","(X)","29.8","(X)","54243","1459","57274","1390","36632","4128","22059","57454","12902","-","**","34063","4780","32162","7692","29165","3448","59004","1613","26700","4456","59627","1950","68573","2337","33431","1748","70688","1309","69279","3207","71651","1872","86917","1854","35464","1959","47355","4225","30322","1117","24411","1393","20809","1339","59463","3920","37422","2032","31254","1841","61679","8503","(X)","(X)","(X)","(X)","(X)","(X)","18282"
"310M100US39340","Provo-Orem, UT Metro Area","147329","1517","93.8","0.8","N","N","N","N","1.3","0.4","N","N","N","N","N","N","9.5","0.7","86.4","0.8","10.8","0.9","45.5","1.0","29.0","0.9","14.7","0.7","120545","2261","58.9","1.4","41.1","1.4","87.3","1.3","8.7","1.1","4.1","0.8","26784","1854","55.0","3.6","40.1","3.6","14.9","2.9","45.0","3.6","27.9","4.1","17.1","3.9","26.7","(X)","24.3","(X)","34.2","(X)","58218","2523","58915","2511","92657","56980","22210","35530","6253","N","N","43661","25371","60908","27058","36791","6276","61623","1861","27354","2605","61747","2480","81763","4892","44331","2500","64259","1896","65444","2161","62394","2474","68846","2757","31066","3802","37243","9743","32600","3363","27267","3204","25298","3811","40402","10444","39004","5937","31300","6110","47416","15799","(X)","(X)","(X)","(X)","(X)","(X)","14295"
"310M100US39380","Pueblo, CO Metro Area","62388","1454","83.9","2.2","N","N","N","N","N","N","N","N","9.5","2.0","3.7","0.9","35.3","1.6","61.6","1.8","4.4","1.2","30.1","1.5","40.4","1.6","25.1","0.9","39720","1752","42.8","3.1","57.2","3.1","70.8","3.2","19.9","2.7","9.3","2.1","22668","1766","53.0","4.5","46.3","4.4","6.7","2.3","47.0","4.5","41.2","4.4","5.8","2.8","27.4","(X)","26.3","(X)","28.2","(X)","41262","1944","42326","2443","26860","17828","26626","N","N","-","**","26868","12215","46769","13426","31931","5470","46539","1994","19715","5194","40878","3416","48297","2491","34188","3414","50132","3451","42189","7184","55265","3216","58940","3243","25789","3575","36617","11337","25874","2536","19139","2039","17930","2071","38001","8645","36391","7113","34208","7914","42380","17074","(X)","(X)","(X)","(X)","(X)","(X)","4086"
"310M100US39460","Punta Gorda, FL Metro Area","71811","2736","92.2","1.1","N","N","N","N","N","N","N","N","N","N","N","N","4.3","0.9","88.6","1.2","1.3","0.6","15.2","1.9","33.5","1.8","50.1","1.9","47732","2920","24.1","2.7","75.9","2.7","81.6","3.8","13.2","3.7","5.1","1.5","24079","2125","58.4","4.6","51.0","5.4","7.4","2.6","41.6","4.6","33.6","4.3","8.0","2.7","35.3","(X)","35.5","(X)","33.7","(X)","45247","2453","46205","2730","34014","11435","21287","68259","39124","-","**","N","N","28679","12815","41496","11537","46442","2605","23403","16052","50182","7502","55411","5715","39163","3920","55521","2244","52013","11544","55757","2175","58450","3350","31896","8696","40888","5059","26880","2878","22970","3815","21261","1874","50067","19467","30670","5184","27871","4296","73742","17486","(X)","(X)","(X)","(X)","(X)","(X)","15842"
"310M100US39500","Quincy, IL-MO Micro Area","30703","1026","95.5","1.2","N","N","N","N","N","N","N","N","N","N","N","N","N","N","95.3","1.2","3.9","1.4","31.5","2.2","37.9","2.2","26.7","1.8","21111","1249","N","N","N","N","N","N","N","N","N","N","9592","976","49.5","5.4","44.6","5.5","5.0","3.3","50.5","5.4","43.3","5.7","7.1","3.4","26.3","(X)","27.9","(X)","21.8","(X)","46077","3754","46113","3956","30067","19601","-","-","**","-","**","58861","6935","N","N","58434","889","46038","4009","32783","6914","50449","4517","59458","5115","35620","1798","58842","4317","54861","5996","61535","3386","66405","5012","28634","14776","48000","23336","28830","3558","26739","5716","25380","5263","53099","31039","30304","4034","26678","9079","43360","17862","(X)","(X)","(X)","(X)","(X)","(X)","**"
"310M100US39540","Racine, WI Metro Area","75752","1606","86.0","1.4","9.4","0.9","N","N","N","N","N","N","N","N","N","N","8.5","0.9","80.6","1.2","2.9","0.9","31.1","1.8","42.9","1.7","23.1","1.3","50157","2308","42.3","2.5","57.7","2.5","72.8","3.3","20.1","2.9","7.1","1.8","25595","2030","52.2","4.3","46.2","4.6","6.0","2.8","47.8","4.3","38.9","4.2","8.9","3.2","28.5","(X)","27.8","(X)","26.6","(X)","51904","1638","57218","2932","24145","7016","N","N","N","-","**","23889","19704","N","N","29588","4612","58864","2659","19355","5164","57524","4823","61425","4835","36750","3272","62279","3065","59897","4899","64110","4185","75761","2983","31075","9334","40923","14283","29972","3882","26316","2692","23388","3032","58666","6178","35268","5335","30488","8102","63088","25728","(X)","(X)","(X)","(X)","(X)","(X)","N"
"310M100US39580","Raleigh-Cary, NC Metro Area","441987","3584","72.5","0.8","20.1","0.7","N","N","4.2","0.3","N","N","1.5","0.3","1.2","0.2","6.9","0.4","67.6","0.8","4.3","0.4","40.4","0.7","38.7","0.7","16.6","0.5","298826","4908","51.3","1.2","48.7","1.2","76.6","1.4","17.1","1.3","6.3","0.9","143161","4966","54.0","2.0","46.1","2.2","7.9","1.4","46.0","2.0","34.5","2.1","11.5","1.3","24.0","(X)","24.7","(X)","21.5","(X)","60319","1557","66299","1956","39871","2614","51835","81517","12730","55934","31934","35472","11380","49921","15272","35592","4591","69730","3185","28094","4902","61981","2670","73156","3122","41179","3239","74901","2575","71129","3583","77781","3347","90078","1904","33310","2189","41222","3134","38073","1569","34296","1756","32548","1725","50495","8005","44530","3065","39909","2844","60295","2578","(X)","(X)","(X)","(X)","(X)","(X)","18551"
"310M100US39660","Rapid City, SD Metro Area","50646","1867","90.2","1.8","N","N","N","N","N","N","N","N","N","N","N","N","N","N","88.6","1.9","5.2","1.3","33.1","2.2","39.8","2.1","21.9","1.5","32436","2211","41.5","3.6","58.5","3.6","75.6","3.4","17.0","3.3","7.4","2.1","18210","1928","50.5","4.9","43.5","4.9","7.0","2.6","49.5","4.9","37.3","4.7","12.1","3.8","22.4","(X)","22.1","(X)","21.0","(X)","50383","2441","52092","2992","N","N","N","49056","22133","-","**","125903","33295","37346","25318","N","N","52165","2990","32278","13995","52581","4969","61656","10033","38726","2495","61600","4180","57096","7754","67516","9224","73769","5117","34263","5461","48039","7825","34335","6095","27705","6071","26090","5985","43145","19069","40452","5598","33418","9846","49289","4345","(X)","(X)","(X)","(X)","(X)","(X)","N"
"310M100US39740","Reading, PA Metro Area","151291","1759","88.6","1.1","5.1","0.6","N","N","N","N","N","N","3.8","0.7","1.1","0.3","13.1","0.9","81.2","0.9","2.7","0.6","30.6","1.0","41.0","1.0","25.7","0.7","103312","3135","42.6","1.6","57.4","1.6","73.7","2.1","18.4","1.7","7.9","1.5","47979","2808","55.6","2.8","47.0","2.8","8.6","1.5","44.4","2.8","34.2","2.7","10.2","2.4","31.0","(X)","31.9","(X)","27.2","(X)","52022","1845","56184","1749","22422","5945","N","56655","30243","48187","27502","22020","4987","36676","18648","25366","3541","58298","2299","27211","7721","57386","3402","65267","3176","33337","2145","64264","2009","62505","4180","64817","2886","76113","2846","27870","4204","44545","6560","30445","1260","26726","2230","23263","2827","53961","8673","34205","3564","29869","2424","48656","12947","(X)","(X)","(X)","(X)","(X)","(X)","N"
"310M100US39820","Redding, CA Metro Area","68165","1837","90.5","1.4","N","N","N","N","N","N","N","N","N","N","N","N","7.5","1.1","85.8","1.5","3.4","1.3","25.2","1.6","41.5","1.8","29.9","1.5","45692","2199","35.8","3.0","64.2","3.0","77.5","3.2","15.3","2.9","7.2","1.9","22473","1831","63.1","4.0","50.4","4.8","12.8","4.0","36.9","4.0","29.8","3.8","7.1","2.6","25.2","(X)","25.8","(X)","22.8","(X)","45442","2644","45993","3106","-","**","39722","45526","23318","-","**","41807","24913","34340","19422","41039","5019","46395","3043","19328","3775","52412","4405","54022","5097","34796","2274","53497","4163","52541","4198","54488","8131","63221","5984","26219","7761","31287","12236","26494","3808","23916","3542","22107","2564","40934","9013","33045","9112","27246","8897","60996","2255","(X)","(X)","(X)","(X)","(X)","(X)","11562"
"310M100US39900","Reno-Sparks, NV Metro Area","165964","2636","86.0","1.2","2.6","0.5","1.4","0.3","4.3","0.5","N","N","3.7","0.9","1.6","0.4","15.0","0.9","75.5","1.2","5.1","0.8","32.8","1.1","40.9","1.2","21.2","0.7","103261","3200","45.6","2.1","54.4","2.1","71.6","2.1","20.6","1.7","7.8","1.4","62703","2809","46.5","2.7","36.1","2.3","10.4","1.7","53.5","2.7","41.5","2.6","12.0","2.0","25.9","(X)","26.5","(X)","23.7","(X)","49108","1907","50751","1996","17191","8909","26679","51763","4568","39369","13239","33562","11990","40257","20321","35712","4653","53181","2348","26635","7245","49196","4133","58481","3957","38667","2826","60337","1931","51382","2849","66719","3139","72489","3491","30938","5762","40977","9416","31054","2206","26789","2849","22823","2794","39498","4242","37337","6281","29988","4405","56087","9138","(X)","(X)","(X)","(X)","(X)","(X)","11508"
"310M100US39980","Richmond, IN Micro Area","27849","956","90.8","1.5","N","N","N","N","N","N","N","N","N","N","N","N","N","N","90.6","1.5","6.0","1.8","29.0","2.6","38.3","2.7","26.7","2.2","17390","1430","N","N","N","N","N","N","N","N","N","N","10459","1265","51.0","6.7","44.7","6.7","6.3","3.5","49.0","6.7","36.5","5.8","12.5","5.4","27.4","(X)","26.7","(X)","26.3","(X)","33385","2791","34273","3197","16189","6986","-","92336","9247","-","**","N","N","34023","21973","N","N","34334","3205","17182","11591","35683","5139","39917","5233","28825","3857","43114","4263","33642","4392","50271","6699","51878","5403","16224","4881","26804","9337","20864","3484","16916","3706","15894","2233","30767","40955","26011","2883","26444","1910","19432","22407","(X)","(X)","(X)","(X)","(X)","(X)","**"
"310M100US40060","Richmond, VA Metro Area","476759","4791","65.8","0.6","29.1","0.6","N","N","2.3","0.2","N","N","1.0","0.3","1.4","0.3","4.0","0.4","63.5","0.6","3.7","0.4","33.4","0.7","40.7","0.8","22.2","0.6","313458","4656","44.4","1.1","55.6","1.1","71.8","1.3","21.1","1.1","7.0","0.7","163301","5106","57.5","1.7","49.6","1.8","7.9","1.0","42.5","1.7","33.8","1.7","8.7","1.0","27.0","(X)","26.9","(X)","26.1","(X)","56769","1091","66426","1946","39175","1903","54842","72061","7964","N","N","34042","6956","45499","6026","45509","4948","67277","1915","22413","2564","58111","2453","70339","1981","39975","1935","70514","1705","69118","2886","71484","1988","86073","2030","33900","2374","47011","6563","36010","1352","32182","1796","29535","2030","54531","6874","40651","1978","38076","2895","51194","4607","(X)","(X)","(X)","(X)","(X)","(X)","10661"
