,Metro Area,CI Area,Normalised CI
76498,48540,42551.58014625471,-0.3231422299850594
51088,48540,42551.58014625471,-0.3231422299850594
36598,48540,42551.58014625471,-0.3231422299850594
12257,48540,42551.58014625471,-0.3231422299850594
48910,48540,42551.58014625471,-0.3231422299850594
6758,48540,42551.58014625471,-0.3231422299850594
37318,48540,42551.58014625471,-0.3231422299850594
4724,48540,42551.58014625471,-0.3231422299850594
47458,48540,42551.58014625471,-0.3231422299850594
53992,48540,42551.58014625471,-0.3231422299850594
77224,48540,42551.58014625471,-0.3231422299850594
64156,48540,42551.58014625471,-0.3231422299850594
46732,48540,42551.58014625471,-0.3231422299850594
25112,48540,42551.58014625471,-0.3231422299850594
49636,48540,42551.58014625471,-0.3231422299850594
58348,48540,42551.58014625471,-0.3231422299850594
42378,48540,42551.58014625471,-0.3231422299850594
46006,48540,42551.58014625471,-0.3231422299850594
62704,48540,42551.58014625471,-0.3231422299850594
43102,48540,42551.58014625471,-0.3231422299850594
45280,48540,42551.58014625471,-0.3231422299850594
33720,48540,42551.58014625471,-0.3231422299850594
51814,48540,42551.58014625471,-0.3231422299850594
27979,48540,42551.58014625471,-0.3231422299850594
15812,48540,42551.58014625471,-0.3231422299850594
59800,48540,42551.58014625471,-0.3231422299850594
7436,48540,42551.58014625471,-0.3231422299850594
18672,48540,42551.58014625471,-0.3231422299850594
12953,48540,42551.58014625471,-0.3231422299850594
71416,48540,42551.58014625471,-0.3231422299850594
61252,48540,42551.58014625471,-0.3231422299850594
57622,48540,42551.58014625471,-0.3231422299850594
40930,48540,42551.58014625471,-0.3231422299850594
30130,48540,42551.58014625471,-0.3231422299850594
63430,48540,42551.58014625471,-0.3231422299850594
27262,48540,42551.58014625471,-0.3231422299850594
31566,48540,42551.58014625471,-0.3231422299850594
17242,48540,42551.58014625471,-0.3231422299850594
3368,48540,42551.58014625471,-0.3231422299850594
35878,48540,42551.58014625471,-0.3231422299850594
2690,48540,42551.58014625471,-0.3231422299850594
22248,48540,42551.58014625471,-0.3231422299850594
9473,48540,42551.58014625471,-0.3231422299850594
28696,48540,42551.58014625471,-0.3231422299850594
38038,48540,42551.58014625471,-0.3231422299850594
11561,48540,42551.58014625471,-0.3231422299850594
17957,48540,42551.58014625471,-0.3231422299850594
39482,48540,42551.58014625471,-0.3231422299850594
32284,48540,42551.58014625471,-0.3231422299850594
13667,48540,42551.58014625471,-0.3231422299850594
64882,48540,42551.58014625471,-0.3231422299850594
50362,48540,42551.58014625471,-0.3231422299850594
52540,48540,42551.58014625471,-0.3231422299850594
1334,48540,42551.58014625471,-0.3231422299850594
34438,48540,42551.58014625471,-0.3231422299850594
61978,48540,42551.58014625471,-0.3231422299850594
6080,48540,42551.58014625471,-0.3231422299850594
69964,48540,42551.58014625471,-0.3231422299850594
4046,48540,42551.58014625471,-0.3231422299850594
59074,48540,42551.58014625471,-0.3231422299850594
48184,48540,42551.58014625471,-0.3231422299850594
23680,48540,42551.58014625471,-0.3231422299850594
33002,48540,42551.58014625471,-0.3231422299850594
29413,48540,42551.58014625471,-0.3231422299850594
10865,48540,42551.58014625471,-0.3231422299850594
26545,48540,42551.58014625471,-0.3231422299850594
66334,48540,42551.58014625471,-0.3231422299850594
56896,48540,42551.58014625471,-0.3231422299850594
14382,48540,42551.58014625471,-0.3231422299850594
25828,48540,42551.58014625471,-0.3231422299850594
74320,48540,42551.58014625471,-0.3231422299850594
72142,48540,42551.58014625471,-0.3231422299850594
69238,48540,42551.58014625471,-0.3231422299850594
8114,48540,42551.58014625471,-0.3231422299850594
60526,48540,42551.58014625471,-0.3231422299850594
22964,48540,42551.58014625471,-0.3231422299850594
67786,48540,42551.58014625471,-0.3231422299850594
55444,48540,42551.58014625471,-0.3231422299850594
30848,48540,42551.58014625471,-0.3231422299850594
73594,48540,42551.58014625471,-0.3231422299850594
70690,48540,42551.58014625471,-0.3231422299850594
56170,48540,42551.58014625471,-0.3231422299850594
656,48540,42551.58014625471,-0.3231422299850594
10169,48540,42551.58014625471,-0.3231422299850594
20817,48540,42551.58014625471,-0.3231422299850594
44554,48540,42551.58014625471,-0.3231422299850594
72868,48540,42551.58014625471,-0.3231422299850594
16527,48540,42551.58014625471,-0.3231422299850594
41654,48540,42551.58014625471,-0.3231422299850594
75046,48540,42551.58014625471,-0.3231422299850594
54718,48540,42551.58014625471,-0.3231422299850594
20102,48540,42551.58014625471,-0.3231422299850594
24396,48540,42551.58014625471,-0.3231422299850594
38758,48540,42551.58014625471,-0.3231422299850594
40206,48540,42551.58014625471,-0.3231422299850594
21532,48540,42551.58014625471,-0.3231422299850594
53266,48540,42551.58014625471,-0.3231422299850594
67060,48540,42551.58014625471,-0.3231422299850594
75772,48540,42551.58014625471,-0.3231422299850594
68512,48540,42551.58014625471,-0.3231422299850594
15097,48540,42551.58014625471,-0.3231422299850594
5402,48540,42551.58014625471,-0.3231422299850594
2012,48540,42551.58014625471,-0.3231422299850594
19387,48540,42551.58014625471,-0.3231422299850594
65608,48540,42551.58014625471,-0.3231422299850594
8792,48540,42551.58014625471,-0.3231422299850594
43828,48540,42551.58014625471,-0.3231422299850594
11628,12780,42542.70830383188,-0.32335138907089184
41724,12780,42542.70830383188,-0.32335138907089184
63500,12780,42542.70830383188,-0.32335138907089184
55514,12780,42542.70830383188,-0.32335138907089184
76568,12780,42542.70830383188,-0.32335138907089184
67856,12780,42542.70830383188,-0.32335138907089184
72938,12780,42542.70830383188,-0.32335138907089184
18026,12780,42542.70830383188,-0.32335138907089184
14451,12780,42542.70830383188,-0.32335138907089184
10932,12780,42542.70830383188,-0.32335138907089184
27332,12780,42542.70830383188,-0.32335138907089184
71486,12780,42542.70830383188,-0.32335138907089184
24465,12780,42542.70830383188,-0.32335138907089184
20171,12780,42542.70830383188,-0.32335138907089184
59144,12780,42542.70830383188,-0.32335138907089184
26615,12780,42542.70830383188,-0.32335138907089184
67130,12780,42542.70830383188,-0.32335138907089184
9540,12780,42542.70830383188,-0.32335138907089184
54788,12780,42542.70830383188,-0.32335138907089184
49706,12780,42542.70830383188,-0.32335138907089184
51158,12780,42542.70830383188,-0.32335138907089184
33790,12780,42542.70830383188,-0.32335138907089184
62048,12780,42542.70830383188,-0.32335138907089184
21601,12780,42542.70830383188,-0.32335138907089184
44,12780,42542.70830383188,-0.32335138907089184
57692,12780,42542.70830383188,-0.32335138907089184
48980,12780,42542.70830383188,-0.32335138907089184
35948,12780,42542.70830383188,-0.32335138907089184
35228,12780,42542.70830383188,-0.32335138907089184
13736,12780,42542.70830383188,-0.32335138907089184
54062,12780,42542.70830383188,-0.32335138907089184
30918,12780,42542.70830383188,-0.32335138907089184
45350,12780,42542.70830383188,-0.32335138907089184
53336,12780,42542.70830383188,-0.32335138907089184
17311,12780,42542.70830383188,-0.32335138907089184
70760,12780,42542.70830383188,-0.32335138907089184
43172,12780,42542.70830383188,-0.32335138907089184
25181,12780,42542.70830383188,-0.32335138907089184
6145,12780,42542.70830383188,-0.32335138907089184
56240,12780,42542.70830383188,-0.32335138907089184
62774,12780,42542.70830383188,-0.32335138907089184
31636,12780,42542.70830383188,-0.32335138907089184
15881,12780,42542.70830383188,-0.32335138907089184
4789,12780,42542.70830383188,-0.32335138907089184
74390,12780,42542.70830383188,-0.32335138907089184
20886,12780,42542.70830383188,-0.32335138907089184
34508,12780,42542.70830383188,-0.32335138907089184
6823,12780,42542.70830383188,-0.32335138907089184
30200,12780,42542.70830383188,-0.32335138907089184
42448,12780,42542.70830383188,-0.32335138907089184
66404,12780,42542.70830383188,-0.32335138907089184
25898,12780,42542.70830383188,-0.32335138907089184
64226,12780,42542.70830383188,-0.32335138907089184
37388,12780,42542.70830383188,-0.32335138907089184
68582,12780,42542.70830383188,-0.32335138907089184
2077,12780,42542.70830383188,-0.32335138907089184
29483,12780,42542.70830383188,-0.32335138907089184
8857,12780,42542.70830383188,-0.32335138907089184
38828,12780,42542.70830383188,-0.32335138907089184
12324,12780,42542.70830383188,-0.32335138907089184
8179,12780,42542.70830383188,-0.32335138907089184
19456,12780,42542.70830383188,-0.32335138907089184
64952,12780,42542.70830383188,-0.32335138907089184
52610,12780,42542.70830383188,-0.32335138907089184
10236,12780,42542.70830383188,-0.32335138907089184
50432,12780,42542.70830383188,-0.32335138907089184
28049,12780,42542.70830383188,-0.32335138907089184
23749,12780,42542.70830383188,-0.32335138907089184
3433,12780,42542.70830383188,-0.32335138907089184
41000,12780,42542.70830383188,-0.32335138907089184
16596,12780,42542.70830383188,-0.32335138907089184
56966,12780,42542.70830383188,-0.32335138907089184
2755,12780,42542.70830383188,-0.32335138907089184
65678,12780,42542.70830383188,-0.32335138907089184
47528,12780,42542.70830383188,-0.32335138907089184
59870,12780,42542.70830383188,-0.32335138907089184
28766,12780,42542.70830383188,-0.32335138907089184
58418,12780,42542.70830383188,-0.32335138907089184
7501,12780,42542.70830383188,-0.32335138907089184
32354,12780,42542.70830383188,-0.32335138907089184
46076,12780,42542.70830383188,-0.32335138907089184
721,12780,42542.70830383188,-0.32335138907089184
75842,12780,42542.70830383188,-0.32335138907089184
13021,12780,42542.70830383188,-0.32335138907089184
38108,12780,42542.70830383188,-0.32335138907089184
40276,12780,42542.70830383188,-0.32335138907089184
44624,12780,42542.70830383188,-0.32335138907089184
43898,12780,42542.70830383188,-0.32335138907089184
23033,12780,42542.70830383188,-0.32335138907089184
4111,12780,42542.70830383188,-0.32335138907089184
46802,12780,42542.70830383188,-0.32335138907089184
61322,12780,42542.70830383188,-0.32335138907089184
22317,12780,42542.70830383188,-0.32335138907089184
75116,12780,42542.70830383188,-0.32335138907089184
70034,12780,42542.70830383188,-0.32335138907089184
51884,12780,42542.70830383188,-0.32335138907089184
48254,12780,42542.70830383188,-0.32335138907089184
36668,12780,42542.70830383188,-0.32335138907089184
1399,12780,42542.70830383188,-0.32335138907089184
33072,12780,42542.70830383188,-0.32335138907089184
15166,12780,42542.70830383188,-0.32335138907089184
69308,12780,42542.70830383188,-0.32335138907089184
5467,12780,42542.70830383188,-0.32335138907089184
60596,12780,42542.70830383188,-0.32335138907089184
72212,12780,42542.70830383188,-0.32335138907089184
18741,12780,42542.70830383188,-0.32335138907089184
73664,12780,42542.70830383188,-0.32335138907089184
39552,12780,42542.70830383188,-0.32335138907089184
25522,31660,42493.13257962618,-0.3245201669481528
363,31660,42493.13257962618,-0.3245201669481528
23374,31660,42493.13257962618,-0.3245201669481528
54410,31660,42493.13257962618,-0.3245201669481528
16221,31660,42493.13257962618,-0.3245201669481528
34851,31660,42493.13257962618,-0.3245201669481528
31259,31660,42493.13257962618,-0.3245201669481528
24806,31660,42493.13257962618,-0.3245201669481528
19796,31660,42493.13257962618,-0.3245201669481528
64574,31660,42493.13257962618,-0.3245201669481528
47876,31660,42493.13257962618,-0.3245201669481528
1041,31660,42493.13257962618,-0.3245201669481528
40622,31660,42493.13257962618,-0.3245201669481528
11958,31660,42493.13257962618,-0.3245201669481528
31977,31660,42493.13257962618,-0.3245201669481528
21942,31660,42493.13257962618,-0.3245201669481528
69656,31660,42493.13257962618,-0.3245201669481528
61670,31660,42493.13257962618,-0.3245201669481528
58040,31660,42493.13257962618,-0.3245201669481528
3075,31660,42493.13257962618,-0.3245201669481528
28390,31660,42493.13257962618,-0.3245201669481528
46424,31660,42493.13257962618,-0.3245201669481528
14076,31660,42493.13257962618,-0.3245201669481528
71108,31660,42493.13257962618,-0.3245201669481528
7821,31660,42493.13257962618,-0.3245201669481528
76190,31660,42493.13257962618,-0.3245201669481528
19081,31660,42493.13257962618,-0.3245201669481528
20511,31660,42493.13257962618,-0.3245201669481528
21226,31660,42493.13257962618,-0.3245201669481528
48602,31660,42493.13257962618,-0.3245201669481528
49328,31660,42493.13257962618,-0.3245201669481528
59492,31660,42493.13257962618,-0.3245201669481528
26956,31660,42493.13257962618,-0.3245201669481528
66026,31660,42493.13257962618,-0.3245201669481528
74012,31660,42493.13257962618,-0.3245201669481528
42794,31660,42493.13257962618,-0.3245201669481528
15506,31660,42493.13257962618,-0.3245201669481528
12654,31660,42493.13257962618,-0.3245201669481528
63848,31660,42493.13257962618,-0.3245201669481528
44246,31660,42493.13257962618,-0.3245201669481528
29824,31660,42493.13257962618,-0.3245201669481528
51506,31660,42493.13257962618,-0.3245201669481528
52232,31660,42493.13257962618,-0.3245201669481528
10566,31660,42493.13257962618,-0.3245201669481528
32695,31660,42493.13257962618,-0.3245201669481528
7143,31660,42493.13257962618,-0.3245201669481528
1719,31660,42493.13257962618,-0.3245201669481528
13361,31660,42493.13257962618,-0.3245201669481528
3753,31660,42493.13257962618,-0.3245201669481528
29107,31660,42493.13257962618,-0.3245201669481528
65300,31660,42493.13257962618,-0.3245201669481528
62396,31660,42493.13257962618,-0.3245201669481528
22658,31660,42493.13257962618,-0.3245201669481528
50780,31660,42493.13257962618,-0.3245201669481528
2397,31660,42493.13257962618,-0.3245201669481528
6465,31660,42493.13257962618,-0.3245201669481528
72560,31660,42493.13257962618,-0.3245201669481528
45698,31660,42493.13257962618,-0.3245201669481528
30541,31660,42493.13257962618,-0.3245201669481528
55862,31660,42493.13257962618,-0.3245201669481528
76916,31660,42493.13257962618,-0.3245201669481528
11262,31660,42493.13257962618,-0.3245201669481528
74738,31660,42493.13257962618,-0.3245201669481528
42070,31660,42493.13257962618,-0.3245201669481528
43520,31660,42493.13257962618,-0.3245201669481528
75464,31660,42493.13257962618,-0.3245201669481528
38451,31660,42493.13257962618,-0.3245201669481528
53684,31660,42493.13257962618,-0.3245201669481528
26239,31660,42493.13257962618,-0.3245201669481528
60944,31660,42493.13257962618,-0.3245201669481528
36291,31660,42493.13257962618,-0.3245201669481528
4431,31660,42493.13257962618,-0.3245201669481528
39898,31660,42493.13257962618,-0.3245201669481528
44972,31660,42493.13257962618,-0.3245201669481528
41346,31660,42493.13257962618,-0.3245201669481528
9178,31660,42493.13257962618,-0.3245201669481528
57314,31660,42493.13257962618,-0.3245201669481528
58766,31660,42493.13257962618,-0.3245201669481528
34131,31660,42493.13257962618,-0.3245201669481528
63122,31660,42493.13257962618,-0.3245201669481528
5787,31660,42493.13257962618,-0.3245201669481528
73286,31660,42493.13257962618,-0.3245201669481528
18366,31660,42493.13257962618,-0.3245201669481528
14791,31660,42493.13257962618,-0.3245201669481528
8499,31660,42493.13257962618,-0.3245201669481528
37011,31660,42493.13257962618,-0.3245201669481528
35571,31660,42493.13257962618,-0.3245201669481528
16936,31660,42493.13257962618,-0.3245201669481528
39174,31660,42493.13257962618,-0.3245201669481528
56588,31660,42493.13257962618,-0.3245201669481528
55136,31660,42493.13257962618,-0.3245201669481528
5109,31660,42493.13257962618,-0.3245201669481528
37731,31660,42493.13257962618,-0.3245201669481528
68204,31660,42493.13257962618,-0.3245201669481528
67478,31660,42493.13257962618,-0.3245201669481528
50054,31660,42493.13257962618,-0.3245201669481528
17651,31660,42493.13257962618,-0.3245201669481528
60218,31660,42493.13257962618,-0.3245201669481528
24090,31660,42493.13257962618,-0.3245201669481528
52958,31660,42493.13257962618,-0.3245201669481528
9870,31660,42493.13257962618,-0.3245201669481528
68930,31660,42493.13257962618,-0.3245201669481528
71834,31660,42493.13257962618,-0.3245201669481528
66752,31660,42493.13257962618,-0.3245201669481528
33413,31660,42493.13257962618,-0.3245201669481528
27673,31660,42493.13257962618,-0.3245201669481528
70382,31660,42493.13257962618,-0.3245201669481528
47150,31660,42493.13257962618,-0.3245201669481528
28592,42900,42486.890033871336,-0.3246673387644591
15708,42900,42486.890033871336,-0.3246673387644591
23576,42900,42486.890033871336,-0.3246673387644591
37214,42900,42486.890033871336,-0.3246673387644591
74215,42900,42486.890033871336,-0.3246673387644591
6658,42900,42486.890033871336,-0.3246673387644591
35054,42900,42486.890033871336,-0.3246673387644591
10068,42900,42486.890033871336,-0.3246673387644591
63325,42900,42486.890033871336,-0.3246673387644591
44449,42900,42486.890033871336,-0.3246673387644591
52435,42900,42486.890033871336,-0.3246673387644591
22144,42900,42486.890033871336,-0.3246673387644591
45175,42900,42486.890033871336,-0.3246673387644591
30026,42900,42486.890033871336,-0.3246673387644591
64051,42900,42486.890033871336,-0.3246673387644591
56065,42900,42486.890033871336,-0.3246673387644591
3268,42900,42486.890033871336,-0.3246673387644591
56791,42900,42486.890033871336,-0.3246673387644591
25008,42900,42486.890033871336,-0.3246673387644591
35774,42900,42486.890033871336,-0.3246673387644591
1912,42900,42486.890033871336,-0.3246673387644591
29309,42900,42486.890033871336,-0.3246673387644591
60421,42900,42486.890033871336,-0.3246673387644591
16423,42900,42486.890033871336,-0.3246673387644591
40825,42900,42486.890033871336,-0.3246673387644591
70585,42900,42486.890033871336,-0.3246673387644591
40101,42900,42486.890033871336,-0.3246673387644591
1234,42900,42486.890033871336,-0.3246673387644591
13563,42900,42486.890033871336,-0.3246673387644591
11460,42900,42486.890033871336,-0.3246673387644591
69859,42900,42486.890033871336,-0.3246673387644591
4624,42900,42486.890033871336,-0.3246673387644591
8014,42900,42486.890033871336,-0.3246673387644591
19998,42900,42486.890033871336,-0.3246673387644591
10764,42900,42486.890033871336,-0.3246673387644591
61147,42900,42486.890033871336,-0.3246673387644591
48805,42900,42486.890033871336,-0.3246673387644591
27158,42900,42486.890033871336,-0.3246673387644591
34334,42900,42486.890033871336,-0.3246673387644591
17138,42900,42486.890033871336,-0.3246673387644591
72037,42900,42486.890033871336,-0.3246673387644591
76393,42900,42486.890033871336,-0.3246673387644591
556,42900,42486.890033871336,-0.3246673387644591
73489,42900,42486.890033871336,-0.3246673387644591
51709,42900,42486.890033871336,-0.3246673387644591
43723,42900,42486.890033871336,-0.3246673387644591
65503,42900,42486.890033871336,-0.3246673387644591
41549,42900,42486.890033871336,-0.3246673387644591
5980,42900,42486.890033871336,-0.3246673387644591
37934,42900,42486.890033871336,-0.3246673387644591
57517,42900,42486.890033871336,-0.3246673387644591
50983,42900,42486.890033871336,-0.3246673387644591
20713,42900,42486.890033871336,-0.3246673387644591
22860,42900,42486.890033871336,-0.3246673387644591
72763,42900,42486.890033871336,-0.3246673387644591
64777,42900,42486.890033871336,-0.3246673387644591
25724,42900,42486.890033871336,-0.3246673387644591
18568,42900,42486.890033871336,-0.3246673387644591
54613,42900,42486.890033871336,-0.3246673387644591
9373,42900,42486.890033871336,-0.3246673387644591
61873,42900,42486.890033871336,-0.3246673387644591
74941,42900,42486.890033871336,-0.3246673387644591
32180,42900,42486.890033871336,-0.3246673387644591
66955,42900,42486.890033871336,-0.3246673387644591
42273,42900,42486.890033871336,-0.3246673387644591
50257,42900,42486.890033871336,-0.3246673387644591
68407,42900,42486.890033871336,-0.3246673387644591
53887,42900,42486.890033871336,-0.3246673387644591
62599,42900,42486.890033871336,-0.3246673387644591
17853,42900,42486.890033871336,-0.3246673387644591
30744,42900,42486.890033871336,-0.3246673387644591
3946,42900,42486.890033871336,-0.3246673387644591
75667,42900,42486.890033871336,-0.3246673387644591
32898,42900,42486.890033871336,-0.3246673387644591
53161,42900,42486.890033871336,-0.3246673387644591
58969,42900,42486.890033871336,-0.3246673387644591
59695,42900,42486.890033871336,-0.3246673387644591
19283,42900,42486.890033871336,-0.3246673387644591
66229,42900,42486.890033871336,-0.3246673387644591
39377,42900,42486.890033871336,-0.3246673387644591
31462,42900,42486.890033871336,-0.3246673387644591
21428,42900,42486.890033871336,-0.3246673387644591
48079,42900,42486.890033871336,-0.3246673387644591
12852,42900,42486.890033871336,-0.3246673387644591
12156,42900,42486.890033871336,-0.3246673387644591
14993,42900,42486.890033871336,-0.3246673387644591
42997,42900,42486.890033871336,-0.3246673387644591
69133,42900,42486.890033871336,-0.3246673387644591
45901,42900,42486.890033871336,-0.3246673387644591
2590,42900,42486.890033871336,-0.3246673387644591
55339,42900,42486.890033871336,-0.3246673387644591
7336,42900,42486.890033871336,-0.3246673387644591
24292,42900,42486.890033871336,-0.3246673387644591
46627,42900,42486.890033871336,-0.3246673387644591
27875,42900,42486.890033871336,-0.3246673387644591
26441,42900,42486.890033871336,-0.3246673387644591
58243,42900,42486.890033871336,-0.3246673387644591
14278,42900,42486.890033871336,-0.3246673387644591
49531,42900,42486.890033871336,-0.3246673387644591
71311,42900,42486.890033871336,-0.3246673387644591
8692,42900,42486.890033871336,-0.3246673387644591
67681,42900,42486.890033871336,-0.3246673387644591
33616,42900,42486.890033871336,-0.3246673387644591
47353,42900,42486.890033871336,-0.3246673387644591
77119,42900,42486.890033871336,-0.3246673387644591
38654,42900,42486.890033871336,-0.3246673387644591
5302,42900,42486.890033871336,-0.3246673387644591
36494,42900,42486.890033871336,-0.3246673387644591
47144,31380,42422.72391065325,-0.32618009418030985
62390,31380,42422.72391065325,-0.32618009418030985
35565,31380,42422.72391065325,-0.32618009418030985
68198,31380,42422.72391065325,-0.32618009418030985
22652,31380,42422.72391065325,-0.32618009418030985
67472,31380,42422.72391065325,-0.32618009418030985
52952,31380,42422.72391065325,-0.32618009418030985
39168,31380,42422.72391065325,-0.32618009418030985
53678,31380,42422.72391065325,-0.32618009418030985
58034,31380,42422.72391065325,-0.32618009418030985
60938,31380,42422.72391065325,-0.32618009418030985
38445,31380,42422.72391065325,-0.32618009418030985
57308,31380,42422.72391065325,-0.32618009418030985
37725,31380,42422.72391065325,-0.32618009418030985
33407,31380,42422.72391065325,-0.32618009418030985
42064,31380,42422.72391065325,-0.32618009418030985
36285,31380,42422.72391065325,-0.32618009418030985
58760,31380,42422.72391065325,-0.32618009418030985
76184,31380,42422.72391065325,-0.32618009418030985
43514,31380,42422.72391065325,-0.32618009418030985
41340,31380,42422.72391065325,-0.32618009418030985
32689,31380,42422.72391065325,-0.32618009418030985
29101,31380,42422.72391065325,-0.32618009418030985
63116,31380,42422.72391065325,-0.32618009418030985
51500,31380,42422.72391065325,-0.32618009418030985
47870,31380,42422.72391065325,-0.32618009418030985
54404,31380,42422.72391065325,-0.32618009418030985
30535,31380,42422.72391065325,-0.32618009418030985
69650,31380,42422.72391065325,-0.32618009418030985
71828,31380,42422.72391065325,-0.32618009418030985
29818,31380,42422.72391065325,-0.32618009418030985
28384,31380,42422.72391065325,-0.32618009418030985
25516,31380,42422.72391065325,-0.32618009418030985
21936,31380,42422.72391065325,-0.32618009418030985
31253,31380,42422.72391065325,-0.32618009418030985
74732,31380,42422.72391065325,-0.32618009418030985
46418,31380,42422.72391065325,-0.32618009418030985
23368,31380,42422.72391065325,-0.32618009418030985
60212,31380,42422.72391065325,-0.32618009418030985
72554,31380,42422.72391065325,-0.32618009418030985
66746,31380,42422.72391065325,-0.32618009418030985
26233,31380,42422.72391065325,-0.32618009418030985
59486,31380,42422.72391065325,-0.32618009418030985
44966,31380,42422.72391065325,-0.32618009418030985
50048,31380,42422.72391065325,-0.32618009418030985
73280,31380,42422.72391065325,-0.32618009418030985
66020,31380,42422.72391065325,-0.32618009418030985
39892,31380,42422.72391065325,-0.32618009418030985
24084,31380,42422.72391065325,-0.32618009418030985
70376,31380,42422.72391065325,-0.32618009418030985
68924,31380,42422.72391065325,-0.32618009418030985
76910,31380,42422.72391065325,-0.32618009418030985
61664,31380,42422.72391065325,-0.32618009418030985
40616,31380,42422.72391065325,-0.32618009418030985
63842,31380,42422.72391065325,-0.32618009418030985
74006,31380,42422.72391065325,-0.32618009418030985
24800,31380,42422.72391065325,-0.32618009418030985
37005,31380,42422.72391065325,-0.32618009418030985
64568,31380,42422.72391065325,-0.32618009418030985
31971,31380,42422.72391065325,-0.32618009418030985
52226,31380,42422.72391065325,-0.32618009418030985
56582,31380,42422.72391065325,-0.32618009418030985
34125,31380,42422.72391065325,-0.32618009418030985
49322,31380,42422.72391065325,-0.32618009418030985
42788,31380,42422.72391065325,-0.32618009418030985
27667,31380,42422.72391065325,-0.32618009418030985
75458,31380,42422.72391065325,-0.32618009418030985
34845,31380,42422.72391065325,-0.32618009418030985
71102,31380,42422.72391065325,-0.32618009418030985
50774,31380,42422.72391065325,-0.32618009418030985
26950,31380,42422.72391065325,-0.32618009418030985
55856,31380,42422.72391065325,-0.32618009418030985
48596,31380,42422.72391065325,-0.32618009418030985
65294,31380,42422.72391065325,-0.32618009418030985
45692,31380,42422.72391065325,-0.32618009418030985
44240,31380,42422.72391065325,-0.32618009418030985
55130,31380,42422.72391065325,-0.32618009418030985
22655,31500,42279.3287654833,-0.3295607220191663
30538,31500,42279.3287654833,-0.3295607220191663
19078,31500,42279.3287654833,-0.3295607220191663
47873,31500,42279.3287654833,-0.3295607220191663
29104,31500,42279.3287654833,-0.3295607220191663
360,31500,42279.3287654833,-0.3295607220191663
61667,31500,42279.3287654833,-0.3295607220191663
48599,31500,42279.3287654833,-0.3295607220191663
29821,31500,42279.3287654833,-0.3295607220191663
6462,31500,42279.3287654833,-0.3295607220191663
49325,31500,42279.3287654833,-0.3295607220191663
66749,31500,42279.3287654833,-0.3295607220191663
3072,31500,42279.3287654833,-0.3295607220191663
46421,31500,42279.3287654833,-0.3295607220191663
73283,31500,42279.3287654833,-0.3295607220191663
18363,31500,42279.3287654833,-0.3295607220191663
60215,31500,42279.3287654833,-0.3295607220191663
7140,31500,42279.3287654833,-0.3295607220191663
66023,31500,42279.3287654833,-0.3295607220191663
63845,31500,42279.3287654833,-0.3295607220191663
35568,31500,42279.3287654833,-0.3295607220191663
70379,31500,42279.3287654833,-0.3295607220191663
28387,31500,42279.3287654833,-0.3295607220191663
31256,31500,42279.3287654833,-0.3295607220191663
21939,31500,42279.3287654833,-0.3295607220191663
11955,31500,42279.3287654833,-0.3295607220191663
4428,31500,42279.3287654833,-0.3295607220191663
55859,31500,42279.3287654833,-0.3295607220191663
50777,31500,42279.3287654833,-0.3295607220191663
9175,31500,42279.3287654833,-0.3295607220191663
57311,31500,42279.3287654833,-0.3295607220191663
39171,31500,42279.3287654833,-0.3295607220191663
75461,31500,42279.3287654833,-0.3295607220191663
72557,31500,42279.3287654833,-0.3295607220191663
37728,31500,42279.3287654833,-0.3295607220191663
9867,31500,42279.3287654833,-0.3295607220191663
11259,31500,42279.3287654833,-0.3295607220191663
51503,31500,42279.3287654833,-0.3295607220191663
27670,31500,42279.3287654833,-0.3295607220191663
42067,31500,42279.3287654833,-0.3295607220191663
52955,31500,42279.3287654833,-0.3295607220191663
2394,31500,42279.3287654833,-0.3295607220191663
53681,31500,42279.3287654833,-0.3295607220191663
74009,31500,42279.3287654833,-0.3295607220191663
68201,31500,42279.3287654833,-0.3295607220191663
54407,31500,42279.3287654833,-0.3295607220191663
39895,31500,42279.3287654833,-0.3295607220191663
44243,31500,42279.3287654833,-0.3295607220191663
45695,31500,42279.3287654833,-0.3295607220191663
71831,31500,42279.3287654833,-0.3295607220191663
5784,31500,42279.3287654833,-0.3295607220191663
40619,31500,42279.3287654833,-0.3295607220191663
1038,31500,42279.3287654833,-0.3295607220191663
59489,31500,42279.3287654833,-0.3295607220191663
16218,31500,42279.3287654833,-0.3295607220191663
64571,31500,42279.3287654833,-0.3295607220191663
10563,31500,42279.3287654833,-0.3295607220191663
25519,31500,42279.3287654833,-0.3295607220191663
34128,31500,42279.3287654833,-0.3295607220191663
21223,31500,42279.3287654833,-0.3295607220191663
1716,31500,42279.3287654833,-0.3295607220191663
5106,31500,42279.3287654833,-0.3295607220191663
52229,31500,42279.3287654833,-0.3295607220191663
76913,31500,42279.3287654833,-0.3295607220191663
41343,31500,42279.3287654833,-0.3295607220191663
43517,31500,42279.3287654833,-0.3295607220191663
36288,31500,42279.3287654833,-0.3295607220191663
12651,31500,42279.3287654833,-0.3295607220191663
55133,31500,42279.3287654833,-0.3295607220191663
58763,31500,42279.3287654833,-0.3295607220191663
16933,31500,42279.3287654833,-0.3295607220191663
38448,31500,42279.3287654833,-0.3295607220191663
63119,31500,42279.3287654833,-0.3295607220191663
31974,31500,42279.3287654833,-0.3295607220191663
