,CBSA,Latitude,Longitude
73446,99999,34.092658,-96.74851
73447,99999,34.225742,-96.86109
73448,11620,33.9401,-97.11031
73449,20460,33.990978000000005,-96.54409
73450,99999,34.273995,-96.54836999999999
73453,11620,34.033426,-97.24379
73455,99999,34.240761,-96.75726
73456,11620,34.165558000000004,-97.62120999999999
73456,99999,34.165558000000004,-97.62120999999999
73458,11620,34.337522,-97.23958
73459,11620,33.794715999999994,-97.13848
73460,99999,34.253452,-96.68124
73461,99999,34.367986,-96.43012
73463,11620,34.149454999999996,-97.43096
73481,11620,34.436640000000004,-97.50121
73487,11620,34.481151000000004,-97.46209
73488,11620,34.4836,-97.54783
73491,20340,34.462809,-97.65419
73501,30020,34.608348,-98.39414000000001
73503,30020,34.69727,-98.46808
73505,30020,34.613973,-98.46255
73507,30020,34.621373,-98.4001
73520,99999,34.243494,-97.93843000000001
73521,11060,34.638773,-99.31787
73523,11060,34.598197,-99.440839
73526,11060,34.776114,-99.30835
73527,30020,34.613786,-98.62491999999999
73528,30020,34.425098,-98.65892
73529,20340,34.372622,-97.97809000000001
73530,99999,34.254376,-99.05181999999999
73531,99999,34.209826,-98.54890999999999
73532,11060,34.649815000000004,-99.55555
73533,20340,34.502833,-97.95185
73536,20340,34.48532,-97.852223
73537,11060,34.49515,-99.67860999999999
73538,30020,34.747378999999995,-98.27805
73539,11060,34.457367,-99.28050999999999
73540,30020,34.465332000000004,-98.56181
73541,30020,34.809495,-98.19821
73542,99999,34.410061,-98.96701
73543,30020,34.478901,-98.37791
73544,99999,34.681369000000004,-99.74534
73546,99999,34.239154,-98.72275
73547,99999,34.976172999999996,-99.3952
73548,99999,34.239191999999996,-98.11312
73549,11060,34.645375,-99.15211
73550,99999,34.688567,-99.90944
73551,99999,34.325802,-98.86104
73552,99999,34.62256,-98.75386
73552,30020,34.62256,-98.75386
73553,99999,34.330239,-98.70098
73554,99999,34.855652,-99.52011999999999
73555,99999,34.50847,-98.96369
73556,11060,34.751924,-99.39383000000001
73557,30020,34.72775,-98.5008
73559,99999,34.696985,-98.96184000000001
73560,11060,34.571329,-99.45164
73562,99999,34.188182,-98.43533000000001
73564,99999,34.834171999999995,-98.97568000000001
73565,99999,34.008894,-97.93581
73566,99999,34.637178999999996,-98.96531999999999
73567,30020,34.748538,-98.16905
73568,99999,34.273576,-98.23376999999999
73569,99999,33.916049,-97.8621
73570,99999,34.500298,-99.12375
73571,99999,34.924584,-99.86735999999999
73572,99999,34.359739000000005,-98.3455
73573,99999,34.16127,-97.99784
73601,99999,35.508247999999995,-98.96916999999999
73601,48220,35.508247999999995,-98.96916999999999
73620,48220,35.591351,-99.00873
73622,99999,35.399588,-99.00641
73624,99999,35.355453000000004,-99.17705
73625,48220,35.675986,-99.19074
73626,99999,35.394,-99.28001
73627,21120,35.215996999999994,-99.47006
73628,99999,35.603809000000005,-99.6728
73632,99999,35.283812,-98.94986999999999
73638,99999,35.819528999999996,-99.77425
73639,48220,35.70364,-98.93351
73641,99999,35.26727,-99.18162
73642,99999,35.851512,-99.90119
73644,21120,35.405935,-99.41658000000001
73645,21120,35.250612,-99.88029
73646,99999,35.826514,-98.62902
73647,99999,35.45544,-99.1744
73650,99999,35.646142,-99.38849
73651,99999,35.018384999999995,-99.09374
73654,99999,35.837115000000004,-99.36845
73655,99999,35.006152,-99.24851
73658,99999,35.934444,-98.70827
73659,99999,35.848743,-98.9029
73660,99999,35.610122,-99.91743000000001
73661,99999,35.167367999999996,-99.0517
73662,21120,35.321815,-99.65314000000001
73663,99999,36.13196,-98.91683
73664,99999,35.167499,-99.21043
73666,99999,35.458562,-99.87143
73667,99999,36.033978999999995,-98.99491
73668,21120,35.219721,-99.99228000000001
73669,48220,35.739994,-98.75502
73673,21120,35.04655,-99.58041999999999
73673,99999,35.04655,-99.58041999999999
73701,21420,36.411133,-97.85025999999999
73703,21420,36.402666,-97.92836
73705,21420,36.379072,-97.782595
73716,99999,36.49556,-98.49056999999999
73717,99999,36.804875,-98.69707
73718,99999,36.224663,-98.14881
73718,21420,36.224663,-98.14881
73719,99999,36.949448,-98.28296999999999
73720,21420,36.200563,-97.88883
73722,99999,36.920802,-98.38429000000001
73724,99999,36.061409999999995,-98.64291
73726,99999,36.580451000000004,-98.47567
73727,21420,36.481331,-98.04144000000001
73728,99999,36.751276000000004,-98.37108
73729,99999,36.404703000000005,-98.43861
73730,21420,36.311257,-97.5597
73731,99999,36.648047999999996,-98.58221999999999
73733,21420,36.239024,-97.68299
73734,99999,35.978156,-97.8868
73735,21420,36.285664000000004,-98.04193000000001
73736,21420,36.347664,-97.69315999999999
73737,99999,36.281915000000005,-98.52463
73738,21420,36.455282000000004,-97.55974
73739,21420,36.521836,-98.13462
73739,99999,36.521836,-98.13462
73741,99999,36.557263,-98.27450999999999
73742,99999,36.105884,-97.88304000000001
73743,21420,36.563732,-97.99385
73744,99999,35.966488,-98.29013
73746,99999,36.692876,-98.65816
73747,99999,36.221983,-98.32899
73749,99999,36.702484999999996,-98.1728
73750,99999,35.856215999999996,-97.93743
73753,21420,36.56225,-97.83368
73754,21420,36.389599,-98.09063
73755,99999,36.14001,-98.57918000000001
73756,99999,36.007003999999995,-98.11234
73757,99999,36.267701,-97.45245
73758,99999,36.949144,-98.04938
73759,99999,36.832446000000004,-97.72414
73760,99999,36.371779,-98.16808
73761,99999,36.685204999999996,-98.03095
73762,99999,35.713606,-97.97216999999999
73762,36420,35.713606,-97.97216999999999
73763,99999,36.116401,-98.33352
73764,99999,35.867757,-98.17995
73766,99999,36.662715000000006,-97.83063
73768,99999,36.383753000000006,-98.27411
73770,99999,36.058133000000005,-98.588383
73771,99999,36.844573,-97.962
73772,99999,35.870276000000004,-98.43772
73773,21420,36.273144,-97.90335
73801,49260,36.433665000000005,-99.40838000000001
73832,99999,36.122572999999996,-99.712
73834,99999,36.851116,-99.5897
73835,99999,35.986173,-99.23866
73838,99999,36.253795000000004,-98.89818000000001
73840,99999,36.403804,-99.64674000000001
73841,49260,36.557966,-99.57425
73842,99999,36.803902,-99.18304
73843,99999,36.419540000000005,-99.84131
73844,99999,36.853151000000004,-100.06947
73848,99999,36.673357,-99.88179000000001
73851,99999,36.614425,-99.77153
73852,49260,36.456875,-99.13004000000001
73853,49260,36.223999,-99.1237
73855,99999,36.863262,-99.88181
73857,49260,36.283175,-99.32679
73858,99999,36.226355,-99.89028
73859,99999,36.140186,-99.26866
73860,99999,36.56306,-98.86623
73901,25100,36.756145000000004,-101.07462
73931,99999,36.601946000000005,-100.76553
73932,99999,36.710457,-100.47888
73933,99999,36.740652000000004,-102.54473
73937,99999,36.563865,-102.78868
73938,99999,36.914169,-100.61244
73939,25100,36.691413,-101.738
73942,25100,36.739447,-101.48850999999999
73944,25100,36.605467,-101.1204
73945,25100,36.832751,-101.25618
73946,99999,36.922263,-102.92339
73947,99999,36.844919,-102.2005
73949,25100,36.56879,-101.91781999999999
73950,99999,36.852475,-100.89584
73951,25100,36.95279,-101.06336999999999
74001,46140,36.487394,-96.06384
74002,46140,36.549109,-96.146
74003,12780,36.741589000000005,-96.00614
74003,46140,36.741589000000005,-96.00614
74005,12780,36.711386,-95.894042
74006,99999,36.733398,-95.92404
74006,12780,36.733398,-95.92404
74008,46140,35.951402,-95.88361
74010,46140,35.843486,-96.38183000000001
74011,46140,35.992283,-95.80542
74012,46140,36.045907,-95.80694
74013,46140,36.139826,-96.029725
74014,46140,36.053246,-95.70957
74015,46140,36.188136,-95.73199
74016,46140,36.546415,-95.44592
74016,99999,36.546415,-95.44592
74017,46140,36.327143,-95.61192
74018,46140,36.343579,-95.605964
74019,46140,,
74020,46140,36.260645000000004,-96.39586
74021,12780,36.369251,-95.8397
74021,46140,36.369251,-95.8397
74022,12780,36.909076,-95.96576999999999
74023,44660,35.973286,-96.75751
74026,36420,35.710256,-96.76333000000001
74027,99999,36.793303,-95.63631
74028,46140,35.805114,-96.53926
74029,12780,36.808721999999996,-95.92617
74030,44660,35.987421000000005,-96.58776
74030,46140,35.987421000000005,-96.58776
74031,46140,36.336457,-95.571646
74032,44660,36.214419,-96.91672
74032,46140,36.214419,-96.91672
74033,46140,35.951244,-96.00803
74034,46140,36.232452,-96.56882
74035,46140,36.417204999999996,-96.38379
74036,46140,36.145084999999995,-95.51443
74037,46140,36.012562,-95.98241
74038,46140,36.164934,-96.56083000000001
74039,46140,35.931488,-96.22915
74041,46140,35.94876,-96.06237
74042,99999,36.857305,-95.61423
74043,46140,35.918277,-95.79880899999999
74044,46140,36.111943,-96.37159
74045,44660,36.241861,-96.68338
74045,46140,36.241861,-96.68338
74046,46140,35.901277,-96.326053
74047,46140,35.853188,-96.00205
74048,99999,36.690587,-95.62751
74050,46140,36.074141,-96.0619
74051,12780,36.602340000000005,-95.97544
74052,46140,36.084210999999996,-96.5794
74053,46140,36.437088,-95.71144
74054,46140,36.276739,-96.36831
74055,46140,36.278298,-95.8305
74056,46140,36.764056,-96.32123
74058,46140,36.358645,-96.77143000000001
74059,44660,35.968675,-97.04258
74059,36420,35.968675,-97.04258
74060,46140,36.24973,-96.2674
74061,12780,36.533868,-95.90865
74062,44660,36.024668,-96.90773
74063,46140,36.139385,-96.16523000000001
74066,46140,35.996582000000004,-96.1194
74067,46140,36.019575,-96.093682
74068,46140,35.910408000000004,-96.57768
74070,46140,36.381305,-96.03998
74070,12780,36.381305,-96.03998
74071,46140,35.778763,-96.26801999999999
74072,99999,36.957786,-95.57108000000001
74073,46140,36.306323,-96.02081
74074,44660,36.105571000000005,-97.07630999999999
74075,99999,36.149394,-97.05784
74075,44660,36.149394,-97.05784
74076,44660,36.072371999999994,-97.055141
74077,44660,36.093665,-96.98745799999999
74079,36420,35.744531,-96.66342
74080,46140,36.527631,-95.6992
74080,12780,36.527631,-95.6992
74081,46140,36.169806,-96.44005
74082,12780,36.450115000000004,-95.881381
74083,12780,36.935821000000004,-95.78336
74083,99999,36.935821000000004,-95.78336
74084,46140,36.542944,-96.31853000000001
74085,44660,36.10865,-96.70231
74101,46140,36.039147,-95.868667
74103,46140,36.156892,-95.99508
74104,46140,36.146143,-95.95414
74105,46140,36.099044,-95.96615
74106,46140,36.184692,-95.98512
74107,46140,36.102042,-96.03144
74108,46140,36.146896999999996,-95.79958
74110,46140,36.181143,-95.95424
74112,46140,36.148444,-95.90841
74114,46140,36.126894,-95.94657
74115,46140,36.180144,-95.91129000000001
74116,46140,36.169453999999995,-95.8242
74117,46140,36.235960999999996,-95.88514
74119,46140,36.142742999999996,-95.98872
74120,46140,36.151143,-95.97747
74126,46140,36.236691,-95.98674
74127,46140,36.160340999999995,-96.03435
74128,46140,36.146577,-95.85194
74129,46140,36.126446,-95.86763
74130,46140,36.239641999999996,-95.95846999999999
74131,46140,36.057536,-96.07119
74132,46140,36.051893,-96.02752
74133,46140,36.04309,-95.88417
74134,46140,36.114796999999996,-95.82105
74135,46140,36.101245,-95.92475
74136,46140,36.059495,-95.93921999999999
74137,46140,36.025405,-95.92953
74145,46140,36.096296,-95.8847
74146,46140,36.102112,-95.85244
74156,46140,36.302391,-95.960472
74159,46140,36.077221,-96.083477
74171,46140,36.054345,-95.95772099999999
74172,46140,36.154342,-95.992323
74301,99999,36.631673,-95.17303000000001
74330,99999,36.434328,-95.25511999999999
74331,33060,36.618326,-94.93424
74331,99999,36.618326,-94.93424
74332,99999,36.51509,-95.22924
74332,46140,36.51509,-95.22924
74333,33060,36.802232000000004,-95.07781999999999
74333,99999,36.802232000000004,-95.07781999999999
74335,33060,36.975691999999995,-94.85161
74337,46140,36.167466999999995,-95.31925
74337,99999,36.167466999999995,-95.31925
74338,99999,36.227439000000004,-94.67798
74339,33060,36.932957,-94.87134
74340,99999,36.48721,-94.98451999999999
74342,99999,36.420495,-94.92621
74343,33060,36.747928,-94.84022
74343,99999,36.747928,-94.84022
74344,99999,36.599689,-94.76673000000001
74344,33060,36.599689,-94.76673000000001
74346,99999,36.444215,-94.78345
74347,99999,36.19,-94.79595
74349,99999,36.523163000000004,-95.02428
74350,99999,36.46898,-95.04966999999999
74352,45140,36.148065,-95.16801
74352,99999,36.148065,-95.16801
74354,33060,36.880746,-94.87142
74354,99999,36.880746,-94.87142
74358,33060,36.915805,-94.88039
74359,99999,36.415938,-94.787091
74360,33060,36.981521,-94.83278
74361,99999,36.294174,-95.30295
74363,33060,36.947371999999994,-94.72912
74364,99999,36.197948,-94.96706999999999
74365,99999,36.296196,-95.10556
74366,99999,36.394258,-95.04869000000001
74367,99999,36.412084,-95.12924
74368,99999,36.208220000000004,-94.85945
74369,99999,36.897777000000005,-95.15249
74370,33060,36.777702000000005,-94.68768
74370,99999,36.777702000000005,-94.68768
74401,34780,35.739681,-95.40711
74402,34780,35.764223,-95.306916
74403,34780,35.719962,-95.33691
74421,46140,35.755522,-96.04744000000001
74422,46140,35.645974,-95.66931
74422,34780,35.645974,-95.66931
74423,34780,35.668132,-95.18581999999999
74425,32540,35.172538,-95.62824
74426,99999,35.443872,-95.54393
74427,45140,35.700818,-94.92551999999999
74428,99999,35.550269,-95.64874
74429,46140,35.94785,-95.6377
74430,32540,35.124644,-95.66668
74431,46140,35.458946000000005,-95.94596999999999
74432,99999,35.280145000000005,-95.57854
74434,46140,35.799294,-95.23355
74434,34780,35.799294,-95.23355
74434,45140,35.799294,-95.23355
74435,22900,35.566657,-95.09626999999999
74436,46140,35.815497,-95.68608
74436,34780,35.815497,-95.68608
74437,46140,35.447961,-95.95038000000001
74437,99999,35.447961,-95.95038000000001
74438,99999,35.520519,-95.75121999999999
74441,45140,35.966254,-95.15436
74442,32540,35.152295,-95.78957
74444,45140,36.053001,-94.96682
74445,46140,35.616464,-95.84645
74446,46140,35.852292999999996,-95.31716999999999
74447,46140,35.628612,-95.9734
74447,99999,35.628612,-95.9734
74450,34780,35.598240000000004,-95.48434
74451,45140,35.742956,-94.96736999999999
74452,45140,36.10862,-95.11169
74452,99999,36.10862,-95.11169
74454,46140,35.867529,-95.52646999999999
74455,34780,35.355394,-95.28635
74456,46140,35.712025,-95.99717
74457,45140,36.053046,-94.7768
74458,46140,35.963567,-95.513856
74459,99999,35.519193,-95.49446999999999
74460,46140,35.51833,-95.9576
74461,99999,35.384048,-95.70730999999999
74462,99999,35.272967,-95.16328
74463,34780,35.76342,-95.54788
74464,45140,35.923658,-94.97185
74465,45140,35.900074,-95.040008
74467,46140,35.961019,-95.3611
74468,34780,35.61546,-95.56851
74469,34780,35.493581,-95.30914
74470,34780,35.490035999999996,-95.15158000000001
74471,45140,35.837827000000004,-94.87402
74472,99999,35.259201000000004,-95.24701
74501,32540,34.944399,-95.75709
74521,99999,34.660204,-95.09814
74522,32540,34.902286,-95.69073
74523,99999,34.229335,-95.61603000000001
74525,99999,34.347553000000005,-96.11276
74528,32540,34.722059,-95.76125
74529,32540,34.947259,-95.720708
74530,99999,34.416915,-96.49278000000001
74531,99999,34.932628,-96.23929
74533,99999,34.217672,-96.19634
74534,99999,34.612564,-96.35556
74535,99999,34.488403000000005,-96.43356
74536,99999,34.590491,-95.36797
74538,99999,34.553763000000004,-96.23084
74540,99999,34.540822,-95.71825
74543,99999,34.373618,-95.43604
74545,99999,34.877067,-95.47832
74546,32540,34.855222999999995,-95.57691
74547,32540,34.842940000000006,-95.57413000000001
74549,22900,34.536633,-94.93507
74552,99999,35.127495,-95.23098
74553,32540,34.708098,-95.90485
74554,32540,34.926507,-95.72048000000001
74555,99999,34.249448,-95.96199
74556,99999,34.471798,-96.20366
74557,99999,34.391572,-95.67366
74558,99999,34.497876,-95.1316
74559,99999,34.869457000000004,-95.221099
74560,32540,34.66625,-95.78885
74561,32540,35.119128,-95.39008000000001
74562,99999,34.263342,-95.30693000000001
74563,99999,34.948771,-95.1037
74565,32540,34.831398,-95.83967
74567,99999,34.454702000000005,-95.41013000000001
74569,99999,34.491359,-95.94157
74570,99999,34.858090999999995,-96.09233
74571,22900,34.729815,-95.03625
74571,99999,34.729815,-95.03625
74572,99999,34.626083,-96.43083
74574,99999,34.646758,-95.27642
74576,99999,34.665422,-96.03074000000001
74577,22900,34.689854,-94.8558
74578,99999,34.886021,-95.29859
74601,38620,36.707392999999996,-97.10167
74601,46140,36.707392999999996,-97.10167
74601,99999,36.707392999999996,-97.10167
74602,38620,36.695368,-97.137693
74604,46140,36.704703,-97.00798
74604,38620,36.704703,-97.00798
74630,21420,36.52791,-97.43304
74630,99999,36.52791,-97.43304
74631,38620,36.800787,-97.29289
74632,38620,36.939015999999995,-97.33875
74633,46140,36.694585,-96.73934
74636,99999,36.810451,-97.51795
74637,46140,36.577618,-96.69529
74640,21420,36.585776,-97.61334000000001
74640,99999,36.585776,-97.61334000000001
74641,38620,36.807276,-96.86091
74643,99999,36.695879999999995,-97.56931
74643,38620,36.695879999999995,-97.56931
74644,46140,36.554757,-97.14483
74644,99999,36.554757,-97.14483
74646,38620,36.821862,-97.45366
74647,38620,36.904817,-97.06078000000001
74650,46140,36.500388,-96.74013000000001
74651,99999,36.473704,-97.20505
74652,46140,36.830328,-96.68054000000001
74652,38620,36.830328,-96.68054000000001
74653,38620,36.665613,-97.32967
74701,20460,34.009209000000006,-96.38611999999999
74702,20460,33.921979,-96.191767
74720,20460,33.83464,-96.39018
74721,20460,33.888549,-96.17244000000001
74722,99999,34.454046000000005,-94.94148
74723,20460,33.997865000000004,-96.02963000000001
74724,99999,34.402346,-94.79763
74726,20460,33.98526,-96.15629
74727,99999,34.026768,-95.8613
74728,99999,34.142978,-94.80269
74729,99999,34.137095,-96.26935999999999
74729,20460,34.137095,-96.26935999999999
74730,20460,33.920767,-96.44073
74731,20460,33.869195,-96.57616999999999
74733,20460,33.84836,-96.5029
74734,99999,34.138965,-94.55407
74735,99999,34.052225,-95.25701
74736,99999,33.917419,-94.96494
74737,99999,34.032184,-94.89649
74738,99999,33.917165000000004,-95.4894
74740,99999,33.784733,-94.60436
74741,20460,33.77061,-96.29926999999999
74743,99999,34.010943,-95.51651
74745,99999,33.883578,-94.83154
74748,20460,34.163069,-96.47771999999999
74748,99999,34.163069,-96.47771999999999
74750,99999,33.98471,-95.01088
74752,99999,34.061674,-94.808868
74753,20460,33.918732,-96.5464
74754,99999,34.199682,-95.12064000000001
74755,99999,34.127277,-95.11846
74756,99999,34.023191,-95.36910999999999
74759,99999,34.038263,-95.70851
74760,99999,34.146827,-95.37358
74761,99999,34.01528,-95.20104
74764,99999,34.038794,-95.07793000000001
74766,99999,34.148691,-94.95546
74801,43060,35.327341,-96.93544
74804,43060,35.375188,-96.93162
74820,10220,34.780243,-96.68760999999999
74821,10220,34.735301,-96.669321
74824,44660,35.883914000000004,-96.86735
74824,36420,35.883914000000004,-96.86735
74825,10220,34.817510999999996,-96.4108
74826,43060,35.012407,-96.91873000000001
74827,99999,34.949546999999995,-96.33355999999999
74829,99999,35.49596,-96.48051
74830,99999,35.147566,-96.6696
74831,36420,34.891218,-97.06278
74832,36420,35.815581,-97.01061
74833,99999,35.54247,-96.39471
74834,36420,35.702159,-96.88961
74836,99999,34.451503,-96.63091999999999
74837,99999,35.348331,-96.46385
74839,99999,35.262169,-96.05434
74840,43060,35.296890000000005,-96.78325
74842,10220,34.597595,-96.61818000000001
74843,10220,34.648631,-96.73885
74844,10220,34.878209000000005,-96.58838
74845,99999,35.203728999999996,-95.90822
74848,99999,35.088636,-96.38778
74849,43060,34.969783,-96.73899
74849,99999,34.969783,-96.73899
74850,99999,35.104310999999996,-96.09066999999999
74851,43060,35.4122,-97.0984
74851,36420,35.4122,-97.0984
74852,43060,35.123383000000004,-97.00869
74854,99999,35.129805,-96.77625
74854,43060,35.129805,-96.77625
74855,43060,35.507952,-96.89689
74855,36420,35.507952,-96.89689
74856,99999,34.395266,-96.81667
74857,43060,35.351612,-97.19507
74857,36420,35.351612,-97.19507
74859,99999,35.441159999999996,-96.30798
74860,99999,35.514019,-96.56969000000001
74864,36420,35.490727,-96.69141
74865,10220,34.618331,-96.81397
74866,43060,35.062235,-96.8355
74867,99999,34.948211,-96.53394
74868,99999,35.249655,-96.65915
74869,36420,35.601113,-96.7777
74871,10220,34.630936,-96.55756
74872,36420,34.793533000000004,-96.97738000000001
74872,99999,34.793533000000004,-96.97738000000001
74873,43060,35.231608,-96.9767
74875,36420,35.876736,-96.95179
74878,36420,35.012316999999996,-97.06156
74878,43060,35.012316999999996,-97.06156
74880,99999,35.369606,-96.13412
74881,36420,35.694734000000004,-97.07043
74883,99999,35.232465000000005,-96.23571
74884,99999,35.166644,-96.5066
74901,22900,35.347792,-94.44274
74902,22900,35.241727000000004,-94.46967
74930,22900,35.184593,-94.79751999999999
74931,99999,35.690088,-94.76307
74931,45140,35.690088,-94.76307
74932,22900,35.138765,-94.54108000000001
74935,22900,34.951143,-94.90420999999999
74936,22900,35.392525,-94.70368
74937,22900,34.866896999999994,-94.58622
74939,22900,34.712466,-94.65008
74940,22900,34.956272,-94.63333
74941,99999,35.26773,-94.87609
74942,22900,34.898768,-94.98141
74943,99999,35.077265000000004,-95.08613000000001
74944,99999,35.127447,-94.98545
74945,22900,35.595915000000005,-94.8089
74946,22900,35.41483,-94.45263
74947,22900,34.991766999999996,-94.51763000000001
74948,22900,35.431711,-94.56575
74949,22900,34.669198,-94.75729
74951,22900,35.172259000000004,-94.67008
74953,22900,35.052793,-94.61829
74954,22900,35.413049,-94.50476
74955,22900,35.467031,-94.78647
74956,22900,35.122751,-94.72058
74957,99999,34.503213,-94.67156999999999
74959,22900,35.247209000000005,-94.62105
74960,99999,35.815628000000004,-94.65023000000001
74960,45140,35.815628000000004,-94.65023000000001
74962,22900,35.543155,-94.96628
74963,99999,34.37769,-94.55278
74964,99999,36.114272,-94.6335
74965,99999,35.998632,-94.59266
74966,22900,34.943609,-94.81453
75001,19124,32.961290000000005,-96.83751
75002,19124,33.092846,-96.62447
75006,19124,32.960374,-96.89163
75007,19124,33.00542,-96.89773000000001
75009,19124,33.327927,-96.76129
75010,19124,33.030556,-96.89328
75011,19124,32.767268,-96.777626
75013,19124,33.106582,-96.69402
75019,19124,32.967341,-96.98656
75020,43300,33.754053000000006,-96.57866999999999
75021,43300,33.742641,-96.51427
75022,19124,33.024778000000005,-97.10206
75022,23104,33.024778000000005,-97.10206
75023,19124,33.054671,-96.73506
75024,19124,33.07707,-96.79859
75025,19124,33.086868,-96.74504
75026,19124,33.19359,-96.569879
75027,19124,33.20743,-97.116282
75028,19124,33.033214,-97.05965
75028,23104,33.033214,-97.05965
75030,19124,32.91747,-96.53473699999999
75032,19124,32.867103,-96.44129000000001
75033,19124,,
75034,19124,33.143792,-96.83938
75035,19124,33.130086,-96.78177
75038,19124,32.872386,-96.98524
75039,19124,32.876474,-96.94129000000001
75040,19124,32.920574,-96.62639
75041,19124,32.881525,-96.64601
75042,19124,32.915625,-96.67399
75043,19124,32.854893,-96.60211
75044,19124,32.960375,-96.66188000000001
75045,19124,32.913695000000004,-96.627131
75048,19124,32.975722999999995,-96.58661
75050,19124,32.759921999999996,-97.01216
75050,23104,32.759921999999996,-97.01216
75051,19124,32.728982,-97.00428000000001
75051,23104,32.728982,-97.00428000000001
75052,23104,32.675604,-97.02346
75052,19124,32.675604,-97.02346
75054,23104,32.767268,-96.777626
75056,19124,33.081421,-96.88956999999999
75057,19124,33.04867,-96.99320999999999
75058,43300,33.453628,-96.73436
75058,19124,33.453628,-96.73436
75060,19124,32.80268,-96.95499000000001
75061,19124,32.826729,-96.9614
75062,19124,32.846645,-96.96733
75063,19124,32.916865,-96.97349
75065,19124,33.12635,-97.02525
75067,19124,33.020118,-97.00771
75068,19124,33.173008,-96.95485
75069,19124,33.195073,-96.60363000000001
75070,19124,33.212203,-96.67522
75071,19124,33.225107,-96.638614
75074,19124,33.028921000000004,-96.68101999999999
75075,19124,33.024721,-96.74038
75076,43300,33.818635,-96.69338
75077,19124,33.075138,-97.0529
75078,19124,33.240766,-96.79944
75080,19124,32.969522999999995,-96.74093
75081,19124,32.948974,-96.70916
75082,19124,32.993404999999996,-96.65901
75086,19124,33.002395,-96.615837
75087,19124,32.933820000000004,-96.45446
75088,19124,32.897459000000005,-96.5497
75089,19124,32.923924,-96.54697
75090,43300,33.632806,-96.59106
75091,43300,33.678665,-96.662289
75092,43300,33.649938,-96.65387
75093,19124,33.03505,-96.80492
75094,19124,33.009681,-96.61113
75097,19124,33.351238,-96.664632
75098,19124,33.011975,-96.53607
75099,19124,32.771029999999996,-96.79963000000001
75101,19124,32.267846,-96.6967
75102,18620,32.075078999999995,-96.64311
75103,99999,32.532449,-95.88
75104,19124,32.588536,-96.94949
75105,18620,32.241963,-96.37917
75109,18620,32.03049,-96.38300500000001
75110,18620,32.078228,-96.44612
75114,19124,32.629178,-96.44339000000001
75115,19124,32.599286,-96.85882
75116,19124,32.658384000000005,-96.91265
75117,99999,32.696777000000004,-95.86881
75118,19124,32.599614,-96.302743
75119,18620,32.331239000000004,-96.61962
75119,19124,32.331239000000004,-96.61962
75121,19124,33.079946,-96.41788000000001
75124,11980,32.310342999999996,-96.00312
75125,19124,32.533551,-96.65684
75126,19124,32.745373,-96.46038
75127,99999,32.68309,-95.79436
75132,19124,32.941014,-96.38095
75134,19124,32.620385,-96.7812
75135,19124,33.075653,-96.23774
75137,19124,32.634834999999995,-96.91343
75140,46340,32.661299,-95.71738
75140,99999,32.661299,-95.71738
75141,19124,32.644647,-96.71036
75142,19124,32.574298999999996,-96.30377
75143,11980,32.348007,-96.21035
75143,19124,32.348007,-96.21035
75144,18620,32.120271,-96.22474
75146,19124,32.590063,-96.75891999999999
75147,99999,32.314256,-96.11068
75147,11980,32.314256,-96.11068
75147,19124,32.314256,-96.11068
75148,11980,32.183649,-96.01862
75149,19124,32.767329,-96.60759
75150,19124,32.818391999999996,-96.63355
75152,19124,32.425222,-96.68103
75153,18620,32.142925,-96.32632
75154,19124,32.526123,-96.82325
75155,18620,32.226257000000004,-96.48147
75156,11980,32.290819,-96.114108
75156,19124,32.290819,-96.114108
75157,19124,32.455407,-96.439495
75158,19124,32.466891,-96.38502
75159,19124,32.628858,-96.53811
75160,19124,32.747747,-96.28923
75161,19124,32.727365999999996,-96.18700000000001
75163,11980,32.17548,-96.10935
75164,19124,33.065217,-96.31152
75165,19124,32.397024,-96.83283
75166,19124,33.022051,-96.43601
75167,19124,32.380958,-96.91801
75168,19124,32.374937,-96.716638
75169,19124,32.725386,-96.00238
75169,99999,32.725386,-96.00238
75172,19124,32.598845000000004,-96.6831
75173,19124,33.048275,-96.42153
75180,19124,32.72203,-96.61634000000001
75181,19124,32.735812,-96.55886
75182,19124,32.803646,-96.56965
75185,19124,32.740332,-96.561846
75189,19124,32.960512,-96.31278
75201,19124,32.787628999999995,-96.79941
75202,19124,32.77988,-96.80502
75203,19124,32.745831,-96.80672
75204,19124,32.800333,-96.78952
75205,19124,32.836094,-96.79524
75206,19124,32.826128000000004,-96.7712
75207,19124,32.786429999999996,-96.81992
75208,19124,32.751464,-96.83864
75209,19124,32.845978,-96.82552
75210,19124,32.771029999999996,-96.74732
75211,19124,32.736931,-96.88253
75212,19124,32.782379999999996,-96.86945
75214,19124,32.825628,-96.74871999999999
75215,19124,32.76103,-96.77035
75216,19124,32.710082,-96.7972
75217,19124,32.72238,-96.67582
75218,19124,32.842726,-96.69937
75219,19124,32.812462,-96.81411999999999
75220,19124,32.867977,-96.86306
75221,19124,32.814728,-96.787725
75223,19124,32.792879,-96.74918000000001
75224,19124,32.716065,-96.83986999999999
75225,19124,32.862876,-96.7904
75226,19124,32.783978000000005,-96.77662
75227,19124,32.77003,-96.69
75228,19124,32.825227000000005,-96.67955
75229,19124,32.895376,-96.85985
75230,19124,32.901176,-96.79054000000001
75231,19124,32.874317,-96.74764
75232,19124,32.664034,-96.83886
75233,19124,32.704398,-96.87222
